,x-value40,MH40_in_shelter,MH40_doorway,MH40_with_pellet,MH40_eat_pellet,MH40_freeze,MH40_reaching,MH40_scanning,MH40_new_pellet
11547,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11548,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11549,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11550,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11551,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11552,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11554,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11557,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11559,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11560,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11562,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11563,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11564,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11565,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11566,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11567,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11569,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11570,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11571,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11572,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11574,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11575,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11577,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11578,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11579,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11580,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11581,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11582,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11584,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11587,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11588,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11589,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11590,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11591,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11592,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11593,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11594,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11595,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11596,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11598,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11599,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11600,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11601,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11602,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11603,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11604,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11605,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11606,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11607,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11609,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11610,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11611,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11612,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11613,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11614,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11618,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11619,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11620,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11621,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11622,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11623,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11626,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11627,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11628,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11629,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11630,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11632,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11633,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11634,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11635,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11637,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11638,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11639,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11640,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11641,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11642,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11643,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11645,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11646,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11647,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11648,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11649,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11650,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11651,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11654,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11655,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11657,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11658,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11659,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11660,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11661,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11662,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11664,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11665,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11669,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11670,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11671,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11672,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11674,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11675,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11676,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11678,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11679,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11680,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11681,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11682,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11683,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11686,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11687,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11688,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11689,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11690,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11691,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11692,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11694,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11696,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11697,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11698,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11699,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11700,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11701,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11702,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11703,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11705,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11706,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11707,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11708,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11709,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11710,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11711,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11712,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11713,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11717,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11718,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11719,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11720,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11721,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11722,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11723,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11724,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11725,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11726,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11727,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11728,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11729,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11730,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11731,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11732,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11733,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11734,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11735,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11736,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11738,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11739,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11740,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11741,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11742,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11743,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11744,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11745,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11746,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11747,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11748,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11749,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11750,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11751,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11752,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11753,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11754,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11755,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11756,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11757,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11758,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11759,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11760,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11761,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11762,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11763,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11764,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11765,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11766,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11767,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11768,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11769,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11770,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11771,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11772,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11773,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11774,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11775,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11776,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11777,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11778,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11779,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11780,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11781,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11782,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11783,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11784,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11785,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11786,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11787,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11788,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11789,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11790,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11791,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11792,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11793,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11794,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11795,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11796,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11797,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11798,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11799,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11800,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11801,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11802,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11803,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11804,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11805,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11806,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11807,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11808,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11809,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11810,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11811,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11812,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11813,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11814,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11815,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11816,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11817,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11818,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11819,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11820,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11821,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11822,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11823,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11824,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11825,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11826,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11827,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11828,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11829,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11830,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11831,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11832,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11833,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11834,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11835,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11836,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11837,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11838,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11839,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11840,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11841,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11842,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11843,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11844,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11845,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11846,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11847,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11848,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11849,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11850,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11851,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11852,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11853,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11854,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11855,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11856,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11858,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11859,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11860,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11861,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11862,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11863,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11864,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11865,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11866,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11867,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11868,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11869,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11870,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11871,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11872,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11873,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11874,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11875,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11876,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11877,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11878,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11879,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11880,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11881,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11882,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11883,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11884,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11885,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11886,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11887,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11888,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11889,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11890,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11891,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11892,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11893,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11894,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11895,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11896,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11897,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11898,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11899,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11900,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11901,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11902,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
